QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3, Amount , QTY 
2013Q03,Cost of Sales,Water Jug,,, £192.84 ," £180,000.00 "
2013Q02,Cost of Sales,Water Jug,,, £79.04 ," £180,000.00 "
2013Q01,Cost of Sales,Water Jug,,, £5.54 ," £180,000.00 "
2012Q04,Cost of Sales,Water Jug,,, £93.16 ," £180,000.00 "
2012Q03,Cost of Sales,Water Jug,,, £82.28 ," £180,000.00 "
2012Q02,Cost of Sales,Water Jug,,, £144.86 ," £180,000.00 "
2012Q01,Cost of Sales,Water Jug,,, £21.20 ," £180,000.00 "
2011Q04,Cost of Sales,Water Jug,,, £63.62 ," £180,000.00 "
2011Q03,Cost of Sales,Water Jug,,, £187.84 ," £180,000.00 "
2011Q02,Cost of Sales,Water Jug,,, £40.48 ," £180,000.00 "
2011Q01,Cost of Sales,Water Jug,,, £72.60 ," £180,000.00 "
2010Q04,Cost of Sales,Water Jug,,, £23.14 ," £180,000.00 "
2010Q03,Cost of Sales,Water Jug,,, £38.40 ," £180,000.00 "
2010Q02,Cost of Sales,Water Jug,,, £171.62 ," £180,000.00 "
2010Q01,Cost of Sales,Water Jug,,, £91.42 ," £180,000.00 "
2009Q04,Cost of Sales,Water Jug,,, £118.12 ," £180,000.00 "
2009Q03,Cost of Sales,Water Jug,,, £96.66 ," £180,000.00 "
2009Q02,Cost of Sales,Water Jug,,, £16.82 ," £180,000.00 "
2009Q01,Cost of Sales,Water Jug,,, £10.40 ," £180,000.00 "
2008Q04,Cost of Sales,Water Jug,,, £32.36 ," £180,000.00 "
2008Q03,Cost of Sales,Water Jug,,, £150.88 ," £180,000.00 "
2008Q02,Cost of Sales,Water Jug,,, £68.16 ," £180,000.00 "
2008Q01,Cost of Sales,Water Jug,,, £194.36 ," £180,000.00 "
2007Q04,Cost of Sales,Water Jug,,, £77.32 ," £180,000.00 "
2007Q03,Cost of Sales,Water Jug,,, £54.82 ," £180,000.00 "
2007Q02,Cost of Sales,Water Jug,,, £136.38 ," £180,000.00 "
2007Q01,Cost of Sales,Water Jug,,, £94.76 ," £180,000.00 "
2006Q04,Cost of Sales,Water Jug,,, £194.82 ," £180,000.00 "
2006Q03,Cost of Sales,Water Jug,,, £33.98 ," £180,000.00 "
2006Q02,Cost of Sales,Water Jug,,, £159.82 ," £180,000.00 "
2006Q01,Cost of Sales,Water Jug,,, £54.96 ," £180,000.00 "
2005Q04,Cost of Sales,Water Jug,,, £175.32 ," £180,000.00 "
2005Q03,Cost of Sales,Water Jug,,, £55.50 ," £180,000.00 "
2005Q02,Cost of Sales,Water Jug,,, £11.90 ," £180,000.00 "
2005Q01,Cost of Sales,Water Jug,,, £2.58 ," £180,000.00 "
2004Q04,Cost of Sales,Water Jug,,, £5.60 ," £180,000.00 "
2004Q03,Cost of Sales,Water Jug,,, £18.92 ," £180,000.00 "
2004Q02,Cost of Sales,Water Jug,,, £43.38 ," £180,000.00 "
2004Q01,Cost of Sales,Water Jug,,, £3.64 ," £180,000.00 "
2003Q04,Cost of Sales,Water Jug,,, £91.48 ," £180,000.00 "
2003Q03,Cost of Sales,Water Jug,,, £104.14 ," £180,000.00 "
2003Q02,Cost of Sales,Water Jug,,, £115.66 ," £180,000.00 "
2003Q01,Cost of Sales,Water Jug,,, £109.04 ," £180,000.00 "
2002Q04,Cost of Sales,Water Jug,,, £93.30 ," £180,000.00 "
2002Q03,Cost of Sales,Water Jug,,, £7.34 ," £180,000.00 "
2002Q02,Cost of Sales,Water Jug,,, £148.00 ," £180,000.00 "
2002Q01,Cost of Sales,Water Jug,,, £61.24 ," £180,000.00 "
2001Q04,Cost of Sales,Water Jug,,, £24.80 ," £180,000.00 "
2001Q03,Cost of Sales,Water Jug,,, £104.36 ," £180,000.00 "
2001Q02,Cost of Sales,Water Jug,,, £10.36 ," £180,000.00 "
2001Q01,Cost of Sales,Water Jug,,, £7.32 ," £180,000.00 "
2000Q04,Cost of Sales,Water Jug,,, £137.72 ," £180,000.00 "
2000Q03,Cost of Sales,Water Jug,,, £151.44 ," £180,000.00 "
2000Q02,Cost of Sales,Water Jug,,, £32.38 ," £180,000.00 "
2000Q01,Cost of Sales,Water Jug,,, £129.20 ," £180,000.00 "
1999Q04,Cost of Sales,Water Jug,,, £119.04 ," £180,000.00 "
1999Q03,Cost of Sales,Water Jug,,, £189.24 ," £180,000.00 "
1999Q02,Cost of Sales,Water Jug,,, £140.08 ," £180,000.00 "
1999Q01,Cost of Sales,Water Jug,,, £56.66 ," £180,000.00 "
2017Q02,Non-Operation Income,Rental,,," £1,520,000.00 ",
2017Q01,Non-Operation Income,Rental,,," £440,000.00 ",
2016Q04,Non-Operation Income,Rental,,," £320,000.00 ",
2016Q03,Non-Operation Income,Rental,,," £440,000.00 ",
2016Q02,Non-Operation Income,Rental,,," £1,840,000.00 ",
2016Q01,Non-Operation Income,Rental,,," £1,440,000.00 ",
2015Q04,Non-Operation Income,Rental,,," £1,800,000.00 ",
2015Q03,Non-Operation Income,Rental,,," £1,600,000.00 ",
2015Q02,Non-Operation Income,Rental,,," £440,000.00 ",
2015Q01,Non-Operation Income,Rental,,," £80,000.00 ",
2014Q04,Non-Operation Income,Rental,,," £1,280,000.00 ",
2014Q03,Non-Operation Income,Rental,,," £920,000.00 ",
2014Q02,Non-Operation Income,Rental,,," £720,000.00 ",
2014Q01,Non-Operation Income,Rental,,," £480,000.00 ",
2013Q04,Non-Operation Income,Rental,,," £1,320,000.00 ",
2013Q03,Non-Operation Income,Rental,,," £1,000,000.00 ",
2013Q02,Non-Operation Income,Rental,,," £400,000.00 ",
2013Q01,Non-Operation Income,Rental,,," £120,000.00 ",
2012Q04,Non-Operation Income,Rental,,," £280,000.00 ",
2012Q03,Non-Operation Income,Rental,,," £640,000.00 ",
2012Q02,Non-Operation Income,Rental,,," £1,360,000.00 ",
2012Q01,Non-Operation Income,Rental,,," £1,960,000.00 ",
2011Q04,Non-Operation Income,Rental,,," £400,000.00 ",
2011Q03,Non-Operation Income,Rental,,," £40,000.00 ",
2011Q02,Non-Operation Income,Rental,,," £1,800,000.00 ",
2011Q01,Non-Operation Income,Rental,,," £200,000.00 ",
2010Q04,Non-Operation Income,Rental,,," £360,000.00 ",
2010Q03,Non-Operation Income,Rental,,," £1,000,000.00 ",
2010Q02,Non-Operation Income,Rental,,," £1,960,000.00 ",
2010Q01,Non-Operation Income,Rental,,," £800,000.00 ",
2009Q04,Non-Operation Income,Rental,,," £1,920,000.00 ",
2009Q03,Non-Operation Income,Rental,,," £1,440,000.00 ",
2009Q02,Non-Operation Income,Rental,,," £1,400,000.00 ",
2009Q01,Non-Operation Income,Rental,,," £1,280,000.00 ",
2008Q04,Non-Operation Income,Rental,,," £320,000.00 ",
2008Q03,Non-Operation Income,Rental,,," £520,000.00 ",
2008Q02,Non-Operation Income,Rental,,," £1,280,000.00 ",
2008Q01,Non-Operation Income,Rental,,," £1,840,000.00 ",
2007Q04,Non-Operation Income,Rental,,," £1,400,000.00 ",
2007Q03,Non-Operation Income,Rental,,," £1,280,000.00 ",
2007Q02,Non-Operation Income,Rental,,," £440,000.00 ",
2007Q01,Non-Operation Income,Rental,,," £1,920,000.00 ",
2006Q04,Non-Operation Income,Rental,,," £480,000.00 ",
2006Q03,Non-Operation Income,Rental,,," £1,600,000.00 ",
2006Q02,Non-Operation Income,Rental,,," £280,000.00 ",
2006Q01,Non-Operation Income,Rental,,," £80,000.00 ",
2005Q04,Non-Operation Income,Rental,,," £40,000.00 ",
2005Q03,Non-Operation Income,Rental,,," £1,200,000.00 ",
2005Q02,Non-Operation Income,Rental,,," £1,680,000.00 ",
2005Q01,Non-Operation Income,Rental,,," £1,720,000.00 ",
2004Q04,Non-Operation Income,Rental,,," £1,320,000.00 ",
2004Q03,Non-Operation Income,Rental,,," £160,000.00 ",
2004Q02,Non-Operation Income,Rental,,," £760,000.00 ",
2004Q01,Non-Operation Income,Rental,,," £1,040,000.00 ",
2003Q04,Non-Operation Income,Rental,,," £640,000.00 ",
2003Q03,Non-Operation Income,Rental,,," £560,000.00 ",
2003Q02,Non-Operation Income,Rental,,," £280,000.00 ",
2003Q01,Non-Operation Income,Rental,,," £1,880,000.00 ",
2002Q04,Non-Operation Income,Rental,,, £-   ,
2002Q03,Non-Operation Income,Rental,,," £1,320,000.00 ",
2002Q02,Non-Operation Income,Rental,,," £1,800,000.00 ",
2002Q01,Non-Operation Income,Rental,,," £520,000.00 ",
2001Q04,Non-Operation Income,Rental,,, £-   ,
2001Q03,Non-Operation Income,Rental,,," £1,400,000.00 ",
2001Q02,Non-Operation Income,Rental,,," £200,000.00 ",
2001Q01,Non-Operation Income,Rental,,," £80,000.00 ",
2000Q04,Non-Operation Income,Rental,,," £80,000.00 ",
2000Q03,Non-Operation Income,Rental,,," £240,000.00 ",
2000Q02,Non-Operation Income,Rental,,," £1,920,000.00 ",
2000Q01,Non-Operation Income,Rental,,," £1,800,000.00 ",
1999Q04,Non-Operation Income,Rental,,," £760,000.00 ",
1999Q03,Non-Operation Income,Rental,,," £640,000.00 ",
1999Q02,Non-Operation Income,Rental,,," £1,680,000.00 ",
1999Q01,Non-Operation Income,Rental,,," £200,000.00 ",
2017Q02,Non-Operation Income,Interest,,," £114,000.00 ",
2017Q01,Non-Operation Income,Interest,,," £33,000.00 ",
2016Q04,Non-Operation Income,Interest,,," £24,000.00 ",
2016Q03,Non-Operation Income,Interest,,," £33,000.00 ",
2016Q02,Non-Operation Income,Interest,,," £138,000.00 ",
2016Q01,Non-Operation Income,Interest,,," £108,000.00 ",
2015Q04,Non-Operation Income,Interest,,," £135,000.00 ",
2015Q03,Non-Operation Income,Interest,,," £120,000.00 ",
2015Q02,Non-Operation Income,Interest,,," £33,000.00 ",
2015Q01,Non-Operation Income,Interest,,," £6,000.00 ",
2014Q04,Non-Operation Income,Interest,,," £96,000.00 ",
2014Q03,Non-Operation Income,Interest,,," £69,000.00 ",
2014Q02,Non-Operation Income,Interest,,," £54,000.00 ",
2014Q01,Non-Operation Income,Interest,,," £36,000.00 ",
2013Q04,Non-Operation Income,Interest,,," £99,000.00 ",
2013Q03,Non-Operation Income,Interest,,," £75,000.00 ",
2013Q02,Non-Operation Income,Interest,,," £30,000.00 ",
2013Q01,Non-Operation Income,Interest,,," £9,000.00 ",
2012Q04,Non-Operation Income,Interest,,," £21,000.00 ",
2012Q03,Non-Operation Income,Interest,,," £48,000.00 ",
2012Q02,Non-Operation Income,Interest,,," £102,000.00 ",
2012Q01,Non-Operation Income,Interest,,," £147,000.00 ",
2011Q04,Non-Operation Income,Interest,,," £30,000.00 ",
2011Q03,Non-Operation Income,Interest,,," £3,000.00 ",
2011Q02,Non-Operation Income,Interest,,," £135,000.00 ",
2011Q01,Non-Operation Income,Interest,,," £15,000.00 ",
2010Q04,Non-Operation Income,Interest,,," £27,000.00 ",
2010Q03,Non-Operation Income,Interest,,," £75,000.00 ",
2010Q02,Non-Operation Income,Interest,,," £147,000.00 ",
2010Q01,Non-Operation Income,Interest,,," £60,000.00 ",
2009Q04,Non-Operation Income,Interest,,," £144,000.00 ",
2009Q03,Non-Operation Income,Interest,,," £108,000.00 ",
2009Q02,Non-Operation Income,Interest,,," £105,000.00 ",
2009Q01,Non-Operation Income,Interest,,," £96,000.00 ",
2008Q04,Non-Operation Income,Interest,,," £24,000.00 ",
2008Q03,Non-Operation Income,Interest,,," £39,000.00 ",
2008Q02,Non-Operation Income,Interest,,," £96,000.00 ",
2008Q01,Non-Operation Income,Interest,,," £138,000.00 ",
2007Q04,Non-Operation Income,Interest,,," £105,000.00 ",
2007Q03,Non-Operation Income,Interest,,," £96,000.00 ",
2007Q02,Non-Operation Income,Interest,,," £33,000.00 ",
2007Q01,Non-Operation Income,Interest,,," £144,000.00 ",
2006Q04,Non-Operation Income,Interest,,," £36,000.00 ",
2006Q03,Non-Operation Income,Interest,,," £120,000.00 ",
2006Q02,Non-Operation Income,Interest,,," £21,000.00 ",
2006Q01,Non-Operation Income,Interest,,," £6,000.00 ",
2005Q04,Non-Operation Income,Interest,,," £3,000.00 ",
2005Q03,Non-Operation Income,Interest,,," £90,000.00 ",
2005Q02,Non-Operation Income,Interest,,," £126,000.00 ",
2005Q01,Non-Operation Income,Interest,,," £129,000.00 ",
2004Q04,Non-Operation Income,Interest,,," £99,000.00 ",
2004Q03,Non-Operation Income,Interest,,," £12,000.00 ",
2004Q02,Non-Operation Income,Interest,,," £57,000.00 ",
2004Q01,Non-Operation Income,Interest,,," £78,000.00 ",
2003Q04,Non-Operation Income,Interest,,," £48,000.00 ",
2003Q03,Non-Operation Income,Interest,,," £42,000.00 ",
2003Q02,Non-Operation Income,Interest,,," £21,000.00 ",
2003Q01,Non-Operation Income,Interest,,," £141,000.00 ",
2002Q04,Non-Operation Income,Interest,,, £-   ,
2002Q03,Non-Operation Income,Interest,,," £99,000.00 ",
2002Q02,Non-Operation Income,Interest,,," £135,000.00 ",
2002Q01,Non-Operation Income,Interest,,," £39,000.00 ",
2001Q04,Non-Operation Income,Interest,,, £-   ,
2001Q03,Non-Operation Income,Interest,,," £105,000.00 ",
2001Q02,Non-Operation Income,Interest,,," £15,000.00 ",
2001Q01,Non-Operation Income,Interest,,," £6,000.00 ",
2000Q04,Non-Operation Income,Interest,,," £6,000.00 ",
2000Q03,Non-Operation Income,Interest,,," £18,000.00 ",
2000Q02,Non-Operation Income,Interest,,," £144,000.00 ",
2000Q01,Non-Operation Income,Interest,,," £135,000.00 ",
1999Q04,Non-Operation Income,Interest,,," £57,000.00 ",
1999Q03,Non-Operation Income,Interest,,," £48,000.00 ",
1999Q02,Non-Operation Income,Interest,,," £126,000.00 ",
1999Q01,Non-Operation Income,Interest,,," £15,000.00 ",
2017Q02,Non-Operation Income,Gifts and Dotions,,," £38,000.00 ",
2017Q01,Non-Operation Income,Gifts and Dotions,,," £11,000.00 ",
2016Q04,Non-Operation Income,Gifts and Dotions,,," £8,000.00 ",
2016Q03,Non-Operation Income,Gifts and Dotions,,," £11,000.00 ",
2016Q02,Non-Operation Income,Gifts and Dotions,,," £46,000.00 ",
2016Q01,Non-Operation Income,Gifts and Dotions,,," £36,000.00 ",
2015Q04,Non-Operation Income,Gifts and Dotions,,," £45,000.00 ",
2015Q03,Non-Operation Income,Gifts and Dotions,,," £40,000.00 ",
2015Q02,Non-Operation Income,Gifts and Dotions,,," £11,000.00 ",
2015Q01,Non-Operation Income,Gifts and Dotions,,," £2,000.00 ",
2014Q04,Non-Operation Income,Gifts and Dotions,,," £32,000.00 ",
2014Q03,Non-Operation Income,Gifts and Dotions,,," £23,000.00 ",
2014Q02,Non-Operation Income,Gifts and Dotions,,," £18,000.00 ",
2014Q01,Non-Operation Income,Gifts and Dotions,,," £12,000.00 ",
2013Q04,Non-Operation Income,Gifts and Dotions,,," £33,000.00 ",
2013Q03,Non-Operation Income,Gifts and Dotions,,," £25,000.00 ",
2013Q02,Non-Operation Income,Gifts and Dotions,,," £10,000.00 ",
2013Q01,Non-Operation Income,Gifts and Dotions,,," £3,000.00 ",
2012Q04,Non-Operation Income,Gifts and Dotions,,," £7,000.00 ",
2012Q03,Non-Operation Income,Gifts and Dotions,,," £16,000.00 ",
2012Q02,Non-Operation Income,Gifts and Dotions,,," £34,000.00 ",
2012Q01,Non-Operation Income,Gifts and Dotions,,," £49,000.00 ",
2011Q04,Non-Operation Income,Gifts and Dotions,,," £10,000.00 ",
2011Q03,Non-Operation Income,Gifts and Dotions,,," £1,000.00 ",
2011Q02,Non-Operation Income,Gifts and Dotions,,," £45,000.00 ",
2011Q01,Non-Operation Income,Gifts and Dotions,,," £5,000.00 ",
2010Q04,Non-Operation Income,Gifts and Dotions,,," £9,000.00 ",
2010Q03,Non-Operation Income,Gifts and Dotions,,," £25,000.00 ",
2010Q02,Non-Operation Income,Gifts and Dotions,,," £49,000.00 ",
2010Q01,Non-Operation Income,Gifts and Dotions,,," £20,000.00 ",
2009Q04,Non-Operation Income,Gifts and Dotions,,," £48,000.00 ",
2009Q03,Non-Operation Income,Gifts and Dotions,,," £36,000.00 ",
2009Q02,Non-Operation Income,Gifts and Dotions,,," £35,000.00 ",
2009Q01,Non-Operation Income,Gifts and Dotions,,," £32,000.00 ",
2008Q04,Non-Operation Income,Gifts and Dotions,,," £8,000.00 ",
2008Q03,Non-Operation Income,Gifts and Dotions,,," £13,000.00 ",
2008Q02,Non-Operation Income,Gifts and Dotions,,," £32,000.00 ",
2008Q01,Non-Operation Income,Gifts and Dotions,,," £46,000.00 ",
2007Q04,Non-Operation Income,Gifts and Dotions,,," £35,000.00 ",
2007Q03,Non-Operation Income,Gifts and Dotions,,," £32,000.00 ",
2007Q02,Non-Operation Income,Gifts and Dotions,,," £11,000.00 ",
2007Q01,Non-Operation Income,Gifts and Dotions,,," £48,000.00 ",
2006Q04,Non-Operation Income,Gifts and Dotions,,," £12,000.00 ",
2006Q03,Non-Operation Income,Gifts and Dotions,,," £40,000.00 ",
2006Q02,Non-Operation Income,Gifts and Dotions,,," £7,000.00 ",
2006Q01,Non-Operation Income,Gifts and Dotions,,," £2,000.00 ",
2005Q04,Non-Operation Income,Gifts and Dotions,,," £1,000.00 ",
2005Q03,Non-Operation Income,Gifts and Dotions,,," £30,000.00 ",
2005Q02,Non-Operation Income,Gifts and Dotions,,," £42,000.00 ",
2005Q01,Non-Operation Income,Gifts and Dotions,,," £43,000.00 ",
2004Q04,Non-Operation Income,Gifts and Dotions,,," £33,000.00 ",
2004Q03,Non-Operation Income,Gifts and Dotions,,," £4,000.00 ",
2004Q02,Non-Operation Income,Gifts and Dotions,,," £19,000.00 ",
2004Q01,Non-Operation Income,Gifts and Dotions,,," £26,000.00 ",
2003Q04,Non-Operation Income,Gifts and Dotions,,," £16,000.00 ",
2003Q03,Non-Operation Income,Gifts and Dotions,,," £14,000.00 ",
2003Q02,Non-Operation Income,Gifts and Dotions,,," £7,000.00 ",
2003Q01,Non-Operation Income,Gifts and Dotions,,," £47,000.00 ",
2002Q04,Non-Operation Income,Gifts and Dotions,,, £-   ,
2002Q03,Non-Operation Income,Gifts and Dotions,,," £33,000.00 ",
2002Q02,Non-Operation Income,Gifts and Dotions,,," £45,000.00 ",
2002Q01,Non-Operation Income,Gifts and Dotions,,," £13,000.00 ",
2001Q04,Non-Operation Income,Gifts and Dotions,,, £-   ,
2001Q03,Non-Operation Income,Gifts and Dotions,,," £35,000.00 ",
2001Q02,Non-Operation Income,Gifts and Dotions,,," £5,000.00 ",
2001Q01,Non-Operation Income,Gifts and Dotions,,," £2,000.00 ",
2000Q04,Non-Operation Income,Gifts and Dotions,,," £2,000.00 ",
2000Q03,Non-Operation Income,Gifts and Dotions,,," £6,000.00 ",
2000Q02,Non-Operation Income,Gifts and Dotions,,," £48,000.00 ",
2000Q01,Non-Operation Income,Gifts and Dotions,,," £45,000.00 ",
1999Q04,Non-Operation Income,Gifts and Dotions,,," £19,000.00 ",
1999Q03,Non-Operation Income,Gifts and Dotions,,," £16,000.00 ",
1999Q02,Non-Operation Income,Gifts and Dotions,,," £42,000.00 ",
1999Q01,Non-Operation Income,Gifts and Dotions,,," £5,000.00 ",
2017Q02,Non-Operation Income,Other Income,,," £1,330.00 ",
2017Q01,Non-Operation Income,Other Income,,, £385.00 ,
2016Q04,Non-Operation Income,Other Income,,, £280.00 ,
2016Q03,Non-Operation Income,Other Income,,, £385.00 ,
2016Q02,Non-Operation Income,Other Income,,," £1,610.00 ",
2016Q01,Non-Operation Income,Other Income,,," £1,260.00 ",
2015Q04,Non-Operation Income,Other Income,,," £1,575.00 ",
2015Q03,Non-Operation Income,Other Income,,," £1,400.00 ",
2015Q02,Non-Operation Income,Other Income,,, £385.00 ,
2015Q01,Non-Operation Income,Other Income,,, £70.00 ,
2014Q04,Non-Operation Income,Other Income,,," £1,120.00 ",
2014Q03,Non-Operation Income,Other Income,,, £805.00 ,
2014Q02,Non-Operation Income,Other Income,,, £630.00 ,
2014Q01,Non-Operation Income,Other Income,,, £420.00 ,
2013Q04,Non-Operation Income,Other Income,,," £1,155.00 ",
2013Q03,Non-Operation Income,Other Income,,, £875.00 ,
2013Q02,Non-Operation Income,Other Income,,, £350.00 ,
2013Q01,Non-Operation Income,Other Income,,, £105.00 ,
2012Q04,Non-Operation Income,Other Income,,, £245.00 ,
2012Q03,Non-Operation Income,Other Income,,, £560.00 ,
2012Q02,Non-Operation Income,Other Income,,," £1,190.00 ",
2012Q01,Non-Operation Income,Other Income,,," £1,715.00 ",
2011Q04,Non-Operation Income,Other Income,,, £350.00 ,
2011Q03,Non-Operation Income,Other Income,,, £35.00 ,
2011Q02,Non-Operation Income,Other Income,,," £1,575.00 ",
2011Q01,Non-Operation Income,Other Income,,, £175.00 ,
2010Q04,Non-Operation Income,Other Income,,, £315.00 ,
2010Q03,Non-Operation Income,Other Income,,, £875.00 ,
2010Q02,Non-Operation Income,Other Income,,," £1,715.00 ",
2010Q01,Non-Operation Income,Other Income,,, £700.00 ,
2009Q04,Non-Operation Income,Other Income,,," £1,680.00 ",
2009Q03,Non-Operation Income,Other Income,,," £1,260.00 ",
2009Q02,Non-Operation Income,Other Income,,," £1,225.00 ",
2009Q01,Non-Operation Income,Other Income,,," £1,120.00 ",
2008Q04,Non-Operation Income,Other Income,,, £280.00 ,
2008Q03,Non-Operation Income,Other Income,,, £455.00 ,
2008Q02,Non-Operation Income,Other Income,,," £1,120.00 ",
2008Q01,Non-Operation Income,Other Income,,," £1,610.00 ",
2007Q04,Non-Operation Income,Other Income,,," £1,225.00 ",
2007Q03,Non-Operation Income,Other Income,,," £1,120.00 ",
2007Q02,Non-Operation Income,Other Income,,, £385.00 ,
2007Q01,Non-Operation Income,Other Income,,," £1,680.00 ",
2006Q04,Non-Operation Income,Other Income,,, £420.00 ,
2006Q03,Non-Operation Income,Other Income,,," £1,400.00 ",
2006Q02,Non-Operation Income,Other Income,,, £245.00 ,
2006Q01,Non-Operation Income,Other Income,,, £70.00 ,
2005Q04,Non-Operation Income,Other Income,,, £35.00 ,
2005Q03,Non-Operation Income,Other Income,,," £1,050.00 ",
2005Q02,Non-Operation Income,Other Income,,," £1,470.00 ",
2005Q01,Non-Operation Income,Other Income,,," £1,505.00 ",
2004Q04,Non-Operation Income,Other Income,,," £1,155.00 ",
2004Q03,Non-Operation Income,Other Income,,, £140.00 ,
2004Q02,Non-Operation Income,Other Income,,, £665.00 ,
2004Q01,Non-Operation Income,Other Income,,, £910.00 ,
2003Q04,Non-Operation Income,Other Income,,, £560.00 ,
2003Q03,Non-Operation Income,Other Income,,, £490.00 ,
2003Q02,Non-Operation Income,Other Income,,, £245.00 ,
2003Q01,Non-Operation Income,Other Income,,," £1,645.00 ",
2002Q04,Non-Operation Income,Other Income,,, £-   ,
2002Q03,Non-Operation Income,Other Income,,," £1,155.00 ",
2002Q02,Non-Operation Income,Other Income,,," £1,575.00 ",
2002Q01,Non-Operation Income,Other Income,,, £455.00 ,
2001Q04,Non-Operation Income,Other Income,,, £-   ,
2001Q03,Non-Operation Income,Other Income,,," £1,225.00 ",
2001Q02,Non-Operation Income,Other Income,,, £175.00 ,
2001Q01,Non-Operation Income,Other Income,,, £70.00 ,
2000Q04,Non-Operation Income,Other Income,,, £70.00 ,
2000Q03,Non-Operation Income,Other Income,,, £210.00 ,
2000Q02,Non-Operation Income,Other Income,,," £1,680.00 ",
2000Q01,Non-Operation Income,Other Income,,," £1,575.00 ",
1999Q04,Non-Operation Income,Other Income,,, £665.00 ,
1999Q03,Non-Operation Income,Other Income,,, £560.00 ,
1999Q02,Non-Operation Income,Other Income,,," £1,470.00 ",
1999Q01,Non-Operation Income,Other Income,,, £175.00 ,
2017Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £760,000.00 ",
2017Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £220,000.00 ",
2016Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £160,000.00 ",
2016Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £220,000.00 ",
2016Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £920,000.00 ",
2016Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £720,000.00 ",
2015Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £900,000.00 ",
2015Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £800,000.00 ",
2015Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £220,000.00 ",
2015Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £40,000.00 ",
2014Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £640,000.00 ",
2014Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £460,000.00 ",
2014Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £360,000.00 ",
2014Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £240,000.00 ",
2013Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £660,000.00 ",
2013Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £500,000.00 ",
2013Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £200,000.00 ",
2013Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £60,000.00 ",
2012Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £140,000.00 ",
2012Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £320,000.00 ",
2012Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £680,000.00 ",
2012Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £980,000.00 ",
2011Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £200,000.00 ",
2011Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £20,000.00 ",
2011Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £900,000.00 ",
2011Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £100,000.00 ",
2010Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £180,000.00 ",
2010Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £500,000.00 ",
2010Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £980,000.00 ",
2010Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £400,000.00 ",
2009Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £960,000.00 ",
2009Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £720,000.00 ",
2009Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £700,000.00 ",
2009Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £640,000.00 ",
2008Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £160,000.00 ",
2008Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £260,000.00 ",
2008Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £640,000.00 ",
2008Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £920,000.00 ",
2007Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £700,000.00 ",
2007Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £640,000.00 ",
2007Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £220,000.00 ",
2007Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £960,000.00 ",
2006Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £240,000.00 ",
2006Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £800,000.00 ",
