QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3,Amount,QTY
2010Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2010Q02,EXPENSES,Development,Patents,"",,
2010Q02,EXPENSES,Development,Technology Rental,"",,
2010Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2010Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2010Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2010Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2010Q02,Non-Operation Income,Gifts and Dotions,"","",,
2010Q02,Non-Operation Income,Interest,"","",,
2010Q02,Non-Operation Income,Other Income,"","",,
2010Q02,Non-Operation Income,Rental,"","",,
2010Q02,Sales Revenue,Hot Blanket,"","",,
2010Q02,Sales Revenue,Kitty Box,"","",,
2010Q02,Sales Revenue,Maxi Dog,"","",,
2010Q02,Sales Revenue,Muis Huis,"","",,
2010Q02,Sales Revenue,Water Jug,"","",,
2010Q01,Cost of Sales,Hot Blanket,"","",,
2010Q01,Cost of Sales,Kitty Box,"","",,
2010Q01,Cost of Sales,Maxi Dog,"","",,
2010Q01,Cost of Sales,Muis Huis,"","",,
2010Q01,Cost of Sales,Water Jug,"","",,
2010Q01,EXPENSES,Adminstrative,Depreciation,"",,
2010Q01,EXPENSES,Adminstrative,Insurance,"",,
2010Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2010Q01,EXPENSES,Adminstrative,Outside services,"",,
2010Q01,EXPENSES,Adminstrative,Rent,"",,
2010Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2010Q01,EXPENSES,Adminstrative,Supplies,"",,
2010Q01,EXPENSES,Adminstrative,Telephone,"",,
2010Q01,EXPENSES,Adminstrative,Utilities,"",,
2010Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2010Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2010Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2010Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2010Q01,EXPENSES,Development,Patents,"",,
2010Q01,EXPENSES,Development,Technology Rental,"",,
2010Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2010Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2010Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2010Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2010Q01,Non-Operation Income,Gifts and Dotions,"","",,
2010Q01,Non-Operation Income,Interest,"","",,
2010Q01,Non-Operation Income,Other Income,"","",,
2010Q01,Non-Operation Income,Rental,"","",,
2010Q01,Sales Revenue,Hot Blanket,"","",,
2010Q01,Sales Revenue,Kitty Box,"","",,
2010Q01,Sales Revenue,Maxi Dog,"","",,
2010Q01,Sales Revenue,Muis Huis,"","",,
2010Q01,Sales Revenue,Water Jug,"","",,
2009Q04,Cost of Sales,Hot Blanket,"","",,
2009Q04,Cost of Sales,Kitty Box,"","",,
2009Q04,Cost of Sales,Maxi Dog,"","",,
2009Q04,Cost of Sales,Muis Huis,"","",,
2009Q04,Cost of Sales,Water Jug,"","",,
2009Q04,EXPENSES,Adminstrative,Depreciation,"",,
2009Q04,EXPENSES,Adminstrative,Insurance,"",,
2009Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2009Q04,EXPENSES,Adminstrative,Outside services,"",,
2009Q04,EXPENSES,Adminstrative,Rent,"",,
2009Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2009Q04,EXPENSES,Adminstrative,Supplies,"",,
2009Q04,EXPENSES,Adminstrative,Telephone,"",,
2009Q04,EXPENSES,Adminstrative,Utilities,"",,
2009Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2009Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2009Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2009Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2009Q04,EXPENSES,Development,Patents,"",,
2009Q04,EXPENSES,Development,Technology Rental,"",,
2009Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2009Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2009Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2009Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2009Q04,Non-Operation Income,Gifts and Dotions,"","",,
2009Q04,Non-Operation Income,Interest,"","",,
2009Q04,Non-Operation Income,Other Income,"","",,
2009Q04,Non-Operation Income,Rental,"","",,
2009Q04,Sales Revenue,Hot Blanket,"","",,
2009Q04,Sales Revenue,Kitty Box,"","",,
2009Q04,Sales Revenue,Maxi Dog,"","",,
2009Q04,Sales Revenue,Muis Huis,"","",,
2009Q04,Sales Revenue,Water Jug,"","",,
2009Q03,Cost of Sales,Hot Blanket,"","",,
2009Q03,Cost of Sales,Kitty Box,"","",,
2009Q03,Cost of Sales,Maxi Dog,"","",,
2009Q03,Cost of Sales,Muis Huis,"","",,
2009Q03,Cost of Sales,Water Jug,"","",,
2009Q03,EXPENSES,Adminstrative,Depreciation,"",,
2009Q03,EXPENSES,Adminstrative,Insurance,"",,
2009Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2009Q03,EXPENSES,Adminstrative,Outside services,"",,
2009Q03,EXPENSES,Adminstrative,Rent,"",,
2009Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2009Q03,EXPENSES,Adminstrative,Supplies,"",,
2009Q03,EXPENSES,Adminstrative,Telephone,"",,
2009Q03,EXPENSES,Adminstrative,Utilities,"",,
2009Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2009Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2009Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2009Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2009Q03,EXPENSES,Development,Patents,"",,
2009Q03,EXPENSES,Development,Technology Rental,"",,
2009Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2009Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2009Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2009Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2009Q03,Non-Operation Income,Gifts and Dotions,"","",,
2009Q03,Non-Operation Income,Interest,"","",,
2009Q03,Non-Operation Income,Other Income,"","",,
2009Q03,Non-Operation Income,Rental,"","",,
2009Q03,Sales Revenue,Hot Blanket,"","",,
2009Q03,Sales Revenue,Kitty Box,"","",,
2009Q03,Sales Revenue,Maxi Dog,"","",,
2009Q03,Sales Revenue,Muis Huis,"","",,
2009Q03,Sales Revenue,Water Jug,"","",,
2009Q02,Cost of Sales,Hot Blanket,"","",,
2009Q02,Cost of Sales,Kitty Box,"","",,
2009Q02,Cost of Sales,Maxi Dog,"","",,
2009Q02,Cost of Sales,Muis Huis,"","",,
2009Q02,Cost of Sales,Water Jug,"","",,
2009Q02,EXPENSES,Adminstrative,Depreciation,"",,
2009Q02,EXPENSES,Adminstrative,Insurance,"",,
2009Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2009Q02,EXPENSES,Adminstrative,Outside services,"",,
2009Q02,EXPENSES,Adminstrative,Rent,"",,
2009Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2009Q02,EXPENSES,Adminstrative,Supplies,"",,
2009Q02,EXPENSES,Adminstrative,Telephone,"",,
2009Q02,EXPENSES,Adminstrative,Utilities,"",,
2009Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2009Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2009Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2009Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2009Q02,EXPENSES,Development,Patents,"",,
2009Q02,EXPENSES,Development,Technology Rental,"",,
2009Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2009Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2009Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2009Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2009Q02,Non-Operation Income,Gifts and Dotions,"","",,
2009Q02,Non-Operation Income,Interest,"","",,
2009Q02,Non-Operation Income,Other Income,"","",,
2009Q02,Non-Operation Income,Rental,"","",,
2009Q02,Sales Revenue,Hot Blanket,"","",,
2009Q02,Sales Revenue,Kitty Box,"","",,
2009Q02,Sales Revenue,Maxi Dog,"","",,
2009Q02,Sales Revenue,Muis Huis,"","",,
2009Q02,Sales Revenue,Water Jug,"","",,
2009Q01,Cost of Sales,Hot Blanket,"","",,
2009Q01,Cost of Sales,Kitty Box,"","",,
2009Q01,Cost of Sales,Maxi Dog,"","",,
2009Q01,Cost of Sales,Muis Huis,"","",,
2009Q01,Cost of Sales,Water Jug,"","",,
2009Q01,EXPENSES,Adminstrative,Depreciation,"",,
2009Q01,EXPENSES,Adminstrative,Insurance,"",,
2009Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2009Q01,EXPENSES,Adminstrative,Outside services,"",,
2009Q01,EXPENSES,Adminstrative,Rent,"",,
2009Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2009Q01,EXPENSES,Adminstrative,Supplies,"",,
2009Q01,EXPENSES,Adminstrative,Telephone,"",,
2009Q01,EXPENSES,Adminstrative,Utilities,"",,
2009Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2009Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2009Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2009Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2009Q01,EXPENSES,Development,Patents,"",,
2009Q01,EXPENSES,Development,Technology Rental,"",,
2009Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2009Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2009Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2009Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2009Q01,Non-Operation Income,Gifts and Dotions,"","",,
2009Q01,Non-Operation Income,Interest,"","",,
2009Q01,Non-Operation Income,Other Income,"","",,
2009Q01,Non-Operation Income,Rental,"","",,
2009Q01,Sales Revenue,Hot Blanket,"","",,
2009Q01,Sales Revenue,Kitty Box,"","",,
2009Q01,Sales Revenue,Maxi Dog,"","",,
2009Q01,Sales Revenue,Muis Huis,"","",,
2009Q01,Sales Revenue,Water Jug,"","",,
2008Q04,Cost of Sales,Hot Blanket,"","",,
2008Q04,Cost of Sales,Kitty Box,"","",,
2008Q04,Cost of Sales,Maxi Dog,"","",,
2008Q04,Cost of Sales,Muis Huis,"","",,
2008Q04,Cost of Sales,Water Jug,"","",,
2008Q04,EXPENSES,Adminstrative,Depreciation,"",,
2008Q04,EXPENSES,Adminstrative,Insurance,"",,
2008Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2008Q04,EXPENSES,Adminstrative,Outside services,"",,
2008Q04,EXPENSES,Adminstrative,Rent,"",,
2008Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2008Q04,EXPENSES,Adminstrative,Supplies,"",,
2008Q04,EXPENSES,Adminstrative,Telephone,"",,
2008Q04,EXPENSES,Adminstrative,Utilities,"",,
2008Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2008Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2008Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2008Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2008Q04,EXPENSES,Development,Patents,"",,
2008Q04,EXPENSES,Development,Technology Rental,"",,
2008Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2008Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2008Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2008Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2008Q04,Non-Operation Income,Gifts and Dotions,"","",,
2008Q04,Non-Operation Income,Interest,"","",,
2008Q04,Non-Operation Income,Other Income,"","",,
2008Q04,Non-Operation Income,Rental,"","",,
2008Q04,Sales Revenue,Hot Blanket,"","",,
2008Q04,Sales Revenue,Kitty Box,"","",,
2008Q04,Sales Revenue,Maxi Dog,"","",,
2008Q04,Sales Revenue,Muis Huis,"","",,
2008Q04,Sales Revenue,Water Jug,"","",,
2008Q03,Cost of Sales,Hot Blanket,"","",,
2008Q03,Cost of Sales,Kitty Box,"","",,
2008Q03,Cost of Sales,Maxi Dog,"","",,
2008Q03,Cost of Sales,Muis Huis,"","",,
2008Q03,Cost of Sales,Water Jug,"","",,
2008Q03,EXPENSES,Adminstrative,Depreciation,"",,
2008Q03,EXPENSES,Adminstrative,Insurance,"",,
2008Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2008Q03,EXPENSES,Adminstrative,Outside services,"",,
2008Q03,EXPENSES,Adminstrative,Rent,"",,
2008Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2008Q03,EXPENSES,Adminstrative,Supplies,"",,
2008Q03,EXPENSES,Adminstrative,Telephone,"",,
2008Q03,EXPENSES,Adminstrative,Utilities,"",,
2008Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2008Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2008Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2008Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2008Q03,EXPENSES,Development,Patents,"",,
2008Q03,EXPENSES,Development,Technology Rental,"",,
2008Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2008Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2008Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2008Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2008Q03,Non-Operation Income,Gifts and Dotions,"","",,
2008Q03,Non-Operation Income,Interest,"","",,
2008Q03,Non-Operation Income,Other Income,"","",,
2008Q03,Non-Operation Income,Rental,"","",,
2008Q03,Sales Revenue,Hot Blanket,"","",,
2008Q03,Sales Revenue,Kitty Box,"","",,
2008Q03,Sales Revenue,Maxi Dog,"","",,
2008Q03,Sales Revenue,Muis Huis,"","",,
2008Q03,Sales Revenue,Water Jug,"","",,
2008Q02,Cost of Sales,Hot Blanket,"","",,
2008Q02,Cost of Sales,Kitty Box,"","",,
2008Q02,Cost of Sales,Maxi Dog,"","",,
2008Q02,Cost of Sales,Muis Huis,"","",,
2008Q02,Cost of Sales,Water Jug,"","",,
2008Q02,EXPENSES,Adminstrative,Depreciation,"",,
2008Q02,EXPENSES,Adminstrative,Insurance,"",,
2008Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2008Q02,EXPENSES,Adminstrative,Outside services,"",,
2008Q02,EXPENSES,Adminstrative,Rent,"",,
2008Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2008Q02,EXPENSES,Adminstrative,Supplies,"",,
2008Q02,EXPENSES,Adminstrative,Telephone,"",,
2008Q02,EXPENSES,Adminstrative,Utilities,"",,
2008Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2008Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2008Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2008Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2008Q02,EXPENSES,Development,Patents,"",,
2008Q02,EXPENSES,Development,Technology Rental,"",,
2008Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2008Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2008Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2008Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2008Q02,Non-Operation Income,Gifts and Dotions,"","",,
2008Q02,Non-Operation Income,Interest,"","",,
2008Q02,Non-Operation Income,Other Income,"","",,
2008Q02,Non-Operation Income,Rental,"","",,
2008Q02,Sales Revenue,Hot Blanket,"","",,
2008Q02,Sales Revenue,Kitty Box,"","",,
2008Q02,Sales Revenue,Maxi Dog,"","",,
2008Q02,Sales Revenue,Muis Huis,"","",,
2008Q02,Sales Revenue,Water Jug,"","",,
2008Q01,Cost of Sales,Hot Blanket,"","",,
2008Q01,Cost of Sales,Kitty Box,"","",,
2008Q01,Cost of Sales,Maxi Dog,"","",,
2008Q01,Cost of Sales,Muis Huis,"","",,
2008Q01,Cost of Sales,Water Jug,"","",,
2008Q01,EXPENSES,Adminstrative,Depreciation,"",,
2008Q01,EXPENSES,Adminstrative,Insurance,"",,
2008Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2008Q01,EXPENSES,Adminstrative,Outside services,"",,
2008Q01,EXPENSES,Adminstrative,Rent,"",,
2008Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2008Q01,EXPENSES,Adminstrative,Supplies,"",,
2008Q01,EXPENSES,Adminstrative,Telephone,"",,
2008Q01,EXPENSES,Adminstrative,Utilities,"",,
2008Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2008Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2008Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2008Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2008Q01,EXPENSES,Development,Patents,"",,
2008Q01,EXPENSES,Development,Technology Rental,"",,
2008Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2008Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2008Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2008Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2008Q01,Non-Operation Income,Gifts and Dotions,"","",,
2008Q01,Non-Operation Income,Interest,"","",,
2008Q01,Non-Operation Income,Other Income,"","",,
2008Q01,Non-Operation Income,Rental,"","",,
2008Q01,Sales Revenue,Hot Blanket,"","",,
2008Q01,Sales Revenue,Kitty Box,"","",,
2008Q01,Sales Revenue,Maxi Dog,"","",,
2008Q01,Sales Revenue,Muis Huis,"","",,
2008Q01,Sales Revenue,Water Jug,"","",,
2007Q04,Cost of Sales,Hot Blanket,"","",,
2007Q04,Cost of Sales,Kitty Box,"","",,
2007Q04,Cost of Sales,Maxi Dog,"","",,
2007Q04,Cost of Sales,Muis Huis,"","",,
2007Q04,Cost of Sales,Water Jug,"","",,
2007Q04,EXPENSES,Adminstrative,Depreciation,"",,
2007Q04,EXPENSES,Adminstrative,Insurance,"",,
2007Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2007Q04,EXPENSES,Adminstrative,Outside services,"",,
2007Q04,EXPENSES,Adminstrative,Rent,"",,
2007Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2007Q04,EXPENSES,Adminstrative,Supplies,"",,
2007Q04,EXPENSES,Adminstrative,Telephone,"",,
2007Q04,EXPENSES,Adminstrative,Utilities,"",,
2007Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2007Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2007Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2007Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2007Q04,EXPENSES,Development,Patents,"",,
2007Q04,EXPENSES,Development,Technology Rental,"",,
2007Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2007Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2007Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2007Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2007Q04,Non-Operation Income,Gifts and Dotions,"","",,
2007Q04,Non-Operation Income,Interest,"","",,
2007Q04,Non-Operation Income,Other Income,"","",,
2007Q04,Non-Operation Income,Rental,"","",,
2007Q04,Sales Revenue,Hot Blanket,"","",,
2007Q04,Sales Revenue,Kitty Box,"","",,
2007Q04,Sales Revenue,Maxi Dog,"","",,
2007Q04,Sales Revenue,Muis Huis,"","",,
2007Q04,Sales Revenue,Water Jug,"","",,
2007Q03,Cost of Sales,Hot Blanket,"","",,
2007Q03,Cost of Sales,Kitty Box,"","",,
2007Q03,Cost of Sales,Maxi Dog,"","",,
2007Q03,Cost of Sales,Muis Huis,"","",,
2007Q03,Cost of Sales,Water Jug,"","",,
2007Q03,EXPENSES,Adminstrative,Depreciation,"",,
2007Q03,EXPENSES,Adminstrative,Insurance,"",,
2007Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2007Q03,EXPENSES,Adminstrative,Outside services,"",,
2007Q03,EXPENSES,Adminstrative,Rent,"",,
2007Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2007Q03,EXPENSES,Adminstrative,Supplies,"",,
2007Q03,EXPENSES,Adminstrative,Telephone,"",,
2007Q03,EXPENSES,Adminstrative,Utilities,"",,
2007Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2007Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2007Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2007Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2007Q03,EXPENSES,Development,Patents,"",,
2007Q03,EXPENSES,Development,Technology Rental,"",,
2007Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2007Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2007Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2007Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2007Q03,Non-Operation Income,Gifts and Dotions,"","",,
2007Q03,Non-Operation Income,Interest,"","",,
2007Q03,Non-Operation Income,Other Income,"","",,
2007Q03,Non-Operation Income,Rental,"","",,
2007Q03,Sales Revenue,Hot Blanket,"","",,
2007Q03,Sales Revenue,Kitty Box,"","",,
2007Q03,Sales Revenue,Maxi Dog,"","",,
2007Q03,Sales Revenue,Muis Huis,"","",,
2007Q03,Sales Revenue,Water Jug,"","",,
2007Q02,Cost of Sales,Hot Blanket,"","",,
2007Q02,Cost of Sales,Kitty Box,"","",,
2007Q02,Cost of Sales,Maxi Dog,"","",,
2007Q02,Cost of Sales,Muis Huis,"","",,
2007Q02,Cost of Sales,Water Jug,"","",,
2007Q02,EXPENSES,Adminstrative,Depreciation,"",,
2007Q02,EXPENSES,Adminstrative,Insurance,"",,
2007Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2007Q02,EXPENSES,Adminstrative,Outside services,"",,
2007Q02,EXPENSES,Adminstrative,Rent,"",,
2007Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2007Q02,EXPENSES,Adminstrative,Supplies,"",,
2007Q02,EXPENSES,Adminstrative,Telephone,"",,
2007Q02,EXPENSES,Adminstrative,Utilities,"",,
2007Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2007Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2007Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2007Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2007Q02,EXPENSES,Development,Patents,"",,
2007Q02,EXPENSES,Development,Technology Rental,"",,
2007Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2007Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2007Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2007Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2007Q02,Non-Operation Income,Gifts and Dotions,"","",,
2007Q02,Non-Operation Income,Interest,"","",,
2007Q02,Non-Operation Income,Other Income,"","",,
2007Q02,Non-Operation Income,Rental,"","",,
2007Q02,Sales Revenue,Hot Blanket,"","",,
2007Q02,Sales Revenue,Kitty Box,"","",,
2007Q02,Sales Revenue,Maxi Dog,"","",,
2007Q02,Sales Revenue,Muis Huis,"","",,
2007Q02,Sales Revenue,Water Jug,"","",,
2007Q01,Cost of Sales,Hot Blanket,"","",,
2007Q01,Cost of Sales,Kitty Box,"","",,
2007Q01,Cost of Sales,Maxi Dog,"","",,
2007Q01,Cost of Sales,Muis Huis,"","",,
2007Q01,Cost of Sales,Water Jug,"","",,
2007Q01,EXPENSES,Adminstrative,Depreciation,"",,
2007Q01,EXPENSES,Adminstrative,Insurance,"",,
2007Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2007Q01,EXPENSES,Adminstrative,Outside services,"",,
2007Q01,EXPENSES,Adminstrative,Rent,"",,
2007Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2007Q01,EXPENSES,Adminstrative,Supplies,"",,
2007Q01,EXPENSES,Adminstrative,Telephone,"",,
2007Q01,EXPENSES,Adminstrative,Utilities,"",,
2007Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2007Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2007Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2007Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2007Q01,EXPENSES,Development,Patents,"",,
2007Q01,EXPENSES,Development,Technology Rental,"",,
2007Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2007Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2007Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2007Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2007Q01,Non-Operation Income,Gifts and Dotions,"","",,
2007Q01,Non-Operation Income,Interest,"","",,
2007Q01,Non-Operation Income,Other Income,"","",,
2007Q01,Non-Operation Income,Rental,"","",,
2007Q01,Sales Revenue,Hot Blanket,"","",,
2007Q01,Sales Revenue,Kitty Box,"","",,
2007Q01,Sales Revenue,Maxi Dog,"","",,
2007Q01,Sales Revenue,Muis Huis,"","",,
2007Q01,Sales Revenue,Water Jug,"","",,
2006Q04,Cost of Sales,Hot Blanket,"","",,
2006Q04,Cost of Sales,Kitty Box,"","",,
2006Q04,Cost of Sales,Maxi Dog,"","",,
2006Q04,Cost of Sales,Muis Huis,"","",,
2006Q04,Cost of Sales,Water Jug,"","",,
2006Q04,EXPENSES,Adminstrative,Depreciation,"",,
2006Q04,EXPENSES,Adminstrative,Insurance,"",,
2006Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2006Q04,EXPENSES,Adminstrative,Outside services,"",,
2006Q04,EXPENSES,Adminstrative,Rent,"",,
2006Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2006Q04,EXPENSES,Adminstrative,Supplies,"",,
2006Q04,EXPENSES,Adminstrative,Telephone,"",,
2006Q04,EXPENSES,Adminstrative,Utilities,"",,
2006Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2006Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2006Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2006Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2006Q04,EXPENSES,Development,Patents,"",,
2006Q04,EXPENSES,Development,Technology Rental,"",,
2006Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2006Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2006Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2006Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2006Q04,Non-Operation Income,Gifts and Dotions,"","",,
